"UID","Title","PublicationDate"
"19072101","asymptomatic sexually transmitted infections in hiv infected men who have sex with men prevalence incidence predictors and screening strategies","2008 Dec"
"19072099","antiretroviral therapy in hiv infected patients with multidrug resistant virus applying the guidelines to practice","2008 Dec"
"19072098","obesity among patients with hiv the latest epidemic","2008 Dec"
"19072002","experiences of self disclosure among tuberculosis patients in rural southern malawi","2008 Oct-Dec"
"19071972","over the counter nicotine replacement therapy can its impact on smoking cessation be enhanced","2008 Dec"
"19071956","disconnect between china s public health and public security responses to injection drug use and the consequences for human rights","2008 Dec 9"
"19071894","cerebral infection caused by cryptococcus gattii a case report and antifungal susceptibility testing","2008 Dec 31"
"19071187","population level effect of potential hsv2 prophylactic vaccines on hiv incidence in sub saharan africa","2009 Feb 5"
"19070932","is the selection of patients for anti retroviral treatment in uganda fair a qualitative study","2009 Jun"
"19070833","fetal fibronectin testing in patients with short cervix in the midtrimester can it identify optimal candidates for ultrasound indicated cerclage","2009 Feb"
"19070701","susceptibility weighted imaging a new tool in magnetic resonance imaging of stroke","2009 Jan"
"19070506","drug interactions between antineoplastic and antiretroviral therapies implications and management for clinical practice","2009 Oct"
"19070455","sex differences in attitudes and experiences concerning smoking and cessation results from an international survey","2009 Jul"
"19070413","efficacy of a network intervention to reduce hiv risk behaviors among drug users and risk partners in chiang mai thailand and philadelphia usa","2009 Feb"
"19070362","characterization of the placental macrophage secretome implications for antiviral activity","2009 Feb"
"19069794","comparative analysis of laboratory methods for differential diagnosis of early hiv infection","2008 Sep-Oct"
"19069789","molecular genetic characteristics of hiv 1 variants circulating in cherepovets vologda region the second case of the epidemic outbreak caused by the recombinant gagaenvb","2008 Sep-Oct"
"19069626","infant feeding practices among hiv infected mothers in an hiv treatment programme","2008 Dec"
"19069622","reasons for seeking hiv test evidence from a private hospital in rural andhra pradesh india","2008 Dec"
"19069445","a novel enzyme immunoassay system for the detection of hiv 1 p24 antigen with a sensitivity of 0 5 pg ml","2008 Oct"
"19069366","hiv rapid detection testing at the labor room of the university of puerto rico hospital","2008 Dec"
"19069237","determination of betulinic acid from orthosiphon stamineus leaf extract in rat plasma","2008 Nov"
"19069235","main functions and structural modifications of tripeptide n formyl methionyl leucyl phenylalanine fmlp as a chemotactic factor","2008 Nov"
"19069196","use of fluoroquinolones in the intensive phase of treatment of new tuberculosis cases","2008"
"19069107","pneumocystis pneumonia","2008 Dec"
"19069104","cryptococcosis","2008 Dec"
"19069091","what s new in the molecular basis of antifungal drug resistance in pathogenic yeasts","2008 Dec"
"19039413","bibliographic production about adherence non adherence to therapy","2008 Dec"
"19039408","the onset of sexual activity in male adolescents","2008 Dec"
"19033757","gender based violence and hiv relevance for hiv prevention in hyperendemic countries of southern africa","2008 Dec"
"19033756","exploring the role of economic empowerment in hiv prevention","2008 Dec"
"19033755","epidemiology of hiv infection among young people aged 15 24 years in southern africa","2008 Dec"
"19033753","vulnerability of women in southern africa to infection with hiv biological determinants and priority health sector interventions","2008 Dec"
"19033752","age disparate and intergenerational sex in southern africa the dynamics of hypervulnerability","2008 Dec"
"19033751","introduction addressing the vulnerability of young women and girls to stop the hiv epidemic in southern africa","2008 Dec"
"19015379","effectiveness of decision aids a review of the evidence","2008 Dec"
"18984287","hematologic pathology and immunodepression outside of hiv infection modification of the histopathologic semiology","2008 Nov"
"18984284","hiv infection in morocco","2008 Nov"
"18973847","transient elastography fibroscan","2008 Sep"
"18837731","bullous skin eruption in an hiv patient during antiretroviral drugs therapy","2008 Oct"
"18680695","prospective validation of a pharmacogenetic test the predict 1 study","2008 May"
"18680694","hla b 5701 and hypersensitivity reactions to abacavir study methods and clinical relevance","2008 May"
"18680693","toxicogenetics of antiretroviral treatment ii neurotoxicity hepatotoxicity lactic acidosis kidney damage and other adverse effects of antiretroviral drugs","2008 May"
"18680692","toxicogenetics of antiretroviral treatment 1 lipodystrophy metabolic perturbations and atherosclerosis","2008 May"
"18590664","immigration and hiv pulmonary cutaneous and genitourinary syndromes eosinophilia","2008 May"
"18590663","bacterial mycobacterial and fungal opportunistic infections in hiv infected immigrants diagnosis and treatment","2008 May"
"18590660","global hiv epidemiology and current migration","2008 May"
"18455058","maraviroc clinical trials results","2008 Mar"
"19068192","selection and identification of dna aptamers against dc sign","2008 Dec"
"19068133","risk factors for developing a cutaneous injection related infection among injection drug users a cohort study","2008 Dec 9"
"19067935","changes in sexual risk behavior as young men transition to adulthood","2008 Dec"
"19067934","stds among sexually active female college students does sexual orientation make a difference","2008 Dec"
"19067927","multifocal cutaneous and systemic plasmablastic lymphoma in an infant with combined living donor small bowel and liver transplant","2009 Aug"
"19067789","erectile dysfunction and mental health in a general population of older men","2009 Feb"
"19067547","mechanism by which a glutamine to leucine substitution at residue 509 in the ribonuclease h domain of hiv 1 reverse transcriptase confers zidovudine resistance","2008 Dec 30"
"19067176","hiv testing rates testing locations and healthcare utilization among urban african american men","2009 Jan"
"19067164","comparisons of prevention programs for homeless youth","2009 Mar"
"19067138","pediatricians attitudes about screening newborns for infectious diseases","2010 Mar"
"19067136","teen pregnancy in texas 2005 to 2015","2010 Jan"
"19066830","identification of the recurrent laryngeal nerve and parathyroids in thyroid surgery","2009 Apr"
"19066698","rhabdomyolysis a case study exploring the possible side effect of lipid lowering medication by a hiv positive patient taking a protease inhibitor","2008 Dec"
"19066545","interview hiv 1 proviral dna excision using an evolved recombinase","2008 Jun 16"
"19066282","moesin is required for hiv 1 induced cd4 cxcr4 interaction f actin redistribution membrane fusion and viral infection in lymphocytes","2009 Jan 1"
"19066198","evaluation of multiplex real time pcr for detection of haemophilus ducreyi treponema pallidum herpes simplex virus type 1 and 2 in the diagnosis of genital ulcer disease in the rakai district uganda","2009 Apr"
"19066197","lymphogranuloma venereum presenting as genital ulceration and inguinal syndrome in men who have sex with men in london uk","2009 Jun"
"19066196","self collection of genital human papillomavirus specimens in heterosexual men","2009 Jun"
"19066188","factors associated with deaths among pulmonary tuberculosis patients a case control study with secondary data","2009 Mar"
"19066169","morbidity in hiv 1 infected children treated or not treated with highly active antiretroviral therapy haart abidjan cote d ivoire 2000 04","2009 Jun"
"19065753","emergence of a peak in early infant mortality due to hiv aids in south africa","2009 Jan 2"
"19065699","few hiv patients tested for tuberculosis","2008 Nov"
